Review,Sentiment
These Harry Potter movies really suck.,0
"I hate Harry Potter, that daniel wotshisface needs a fucking slap...",0
This quiz sucks and Harry Potter sucks ok bye..,0
"I hate Harry Potter, it's retarted, gay and stupid and there's only one",0
"Is it just me, or does Harry Potter suck?...",0
"Always knows what I want, not guy crazy, hates Harry Potter..",0
I think I hate Harry Potter because it outshines much better reading mat,0
I hate Harry Potter.,0
"Not because I hate Harry Potter, but because I am the type of person tha",0
Harry Potter dragged Draco Malfoy ’ s trousers down past his hips and,0
These Harry Potter movies really suck.,0
"I hate Harry Potter, that daniel wotshisface needs a fucking slap...",0
This quiz sucks and Harry Potter sucks ok bye..,0
"I hate Harry Potter, it's retarted, gay and stupid and there's only one",0
"Is it just me, or does Harry Potter suck?...",0
"Always knows what I want, not guy crazy, hates Harry Potter..",0
I think I hate Harry Potter because it outshines much better reading mat,0
I hate Harry Potter.,0
"Not because I hate Harry Potter, but because I am the type of person tha",0
Harry Potter dragged Draco Malfoy ’ s trousers down past his hips and,0
These Harry Potter movies really suck.,0
"I hate Harry Potter, that daniel wotshisface needs a fucking slap...",0
This quiz sucks and Harry Potter sucks ok bye..,0
"I hate Harry Potter, it's retarted, gay and stupid and there's only one",0
"Is it just me, or does Harry Potter suck?...",0
"Always knows what I want, not guy crazy, hates Harry Potter..",0
I think I hate Harry Potter because it outshines much better reading mat,0
I hate Harry Potter.,0
"Not because I hate Harry Potter, but because I am the type of person tha",0
Harry Potter dragged Draco Malfoy ’ s trousers down past his hips and,0
These Harry Potter movies really suck.,0
"I hate Harry Potter, that daniel wotshisface needs a fucking slap...",0
This quiz sucks and Harry Potter sucks ok bye..,0
"I hate Harry Potter, it's retarted, gay and stupid and there's only one",0
"Is it just me, or does Harry Potter suck?...",0
"Always knows what I want, not guy crazy, hates Harry Potter..",0
I think I hate Harry Potter because it outshines much better reading mat,0
I hate Harry Potter.,0
"Not because I hate Harry Potter, but because I am the type of person tha",0
Harry Potter dragged Draco Malfoy ’ s trousers down past his hips and,0
These Harry Potter movies really suck.,0
"I hate Harry Potter, that daniel wotshisface needs a fucking slap...",0
This quiz sucks and Harry Potter sucks ok bye..,0
"I hate Harry Potter, it's retarted, gay and stupid and there's only one",0
"Is it just me, or does Harry Potter suck?...",0
"Always knows what I want, not guy crazy, hates Harry Potter..",0
I think I hate Harry Potter because it outshines much better reading mat,0
I hate Harry Potter.,0
"Not because I hate Harry Potter, but because I am the type of person tha",0
Harry Potter dragged Draco Malfoy ’ s trousers down past his hips and,0
These Harry Potter movies really suck.,0
"I hate Harry Potter, that daniel wotshisface needs a fucking slap...",0
This quiz sucks and Harry Potter sucks ok bye..,0
"I hate Harry Potter, it's retarted, gay and stupid and there's only one",0
"Is it just me, or does Harry Potter suck?...",0
"Always knows what I want, not guy crazy, hates Harry Potter..",0
I think I hate Harry Potter because it outshines much better reading mat,0
I hate Harry Potter.,0
"Not because I hate Harry Potter, but because I am the type of person tha",0
Harry Potter dragged Draco Malfoy ’ s trousers down past his hips and,0
These Harry Potter movies really suck.,0
"I hate Harry Potter, that daniel wotshisface needs a fucking slap...",0
This quiz sucks and Harry Potter sucks ok bye..,0
"I hate Harry Potter, it's retarted, gay and stupid and there's only one",0
"Is it just me, or does Harry Potter suck?...",0
"Always knows what I want, not guy crazy, hates Harry Potter..",0
I think I hate Harry Potter because it outshines much better reading mat,0
I hate Harry Potter.,0
"Not because I hate Harry Potter, but because I am the type of person tha",0
Harry Potter dragged Draco Malfoy ’ s trousers down past his hips and,0
These Harry Potter movies really suck.,0
"I hate Harry Potter, that daniel wotshisface needs a fucking slap...",0
This quiz sucks and Harry Potter sucks ok bye..,0
"I hate Harry Potter, it's retarted, gay and stupid and there's only one",0
"Is it just me, or does Harry Potter suck?...",0
"Always knows what I want, not guy crazy, hates Harry Potter..",0
I think I hate Harry Potter because it outshines much better reading mat,0
I hate Harry Potter.,0
"Not because I hate Harry Potter, but because I am the type of person tha",0
Harry Potter dragged Draco Malfoy ’ s trousers down past his hips and,0
These Harry Potter movies really suck.,0
"I hate Harry Potter, that daniel wotshisface needs a fucking slap...",0
This quiz sucks and Harry Potter sucks ok bye..,0
"I hate Harry Potter, it's retarted, gay and stupid and there's only one",0
"Is it just me, or does Harry Potter suck?...",0
"Always knows what I want, not guy crazy, hates Harry Potter..",0
I think I hate Harry Potter because it outshines much better reading mat,0
I hate Harry Potter.,0
"Not because I hate Harry Potter, but because I am the type of person tha",0
Harry Potter dragged Draco Malfoy ’ s trousers down past his hips and,0
These Harry Potter movies really suck.,0
"I hate Harry Potter, that daniel wotshisface needs a fucking slap...",0
This quiz sucks and Harry Potter sucks ok bye..,0
"I hate Harry Potter, it's retarted, gay and stupid and there's only one",0
"Is it just me, or does Harry Potter suck?...",0
"Always knows what I want, not guy crazy, hates Harry Potter..",0
I think I hate Harry Potter because it outshines much better reading mat,0
I hate Harry Potter.,0
"Not because I hate Harry Potter, but because I am the type of person tha",0
Harry Potter dragged Draco Malfoy ’ s trousers down past his hips and,0
These Harry Potter movies really suck.,0
"I hate Harry Potter, that daniel wotshisface needs a fucking slap...",0
This quiz sucks and Harry Potter sucks ok bye..,0
"I hate Harry Potter, it's retarted, gay and stupid and there's only one",0
"Is it just me, or does Harry Potter suck?...",0
"Always knows what I want, not guy crazy, hates Harry Potter..",0
I think I hate Harry Potter because it outshines much better reading mat,0
I hate Harry Potter.,0
"Not because I hate Harry Potter, but because I am the type of person tha",0
Harry Potter dragged Draco Malfoy ’ s trousers down past his hips and,0
These Harry Potter movies really suck.,0
"I hate Harry Potter, that daniel wotshisface needs a fucking slap...",0
This quiz sucks and Harry Potter sucks ok bye..,0
"I hate Harry Potter, it's retarted, gay and stupid and there's only one",0
"Is it just me, or does Harry Potter suck?...",0
"Always knows what I want, not guy crazy, hates Harry Potter..",0
I think I hate Harry Potter because it outshines much better reading mat,0
I hate Harry Potter.,0
"Not because I hate Harry Potter, but because I am the type of person tha",0
Harry Potter dragged Draco Malfoy ’ s trousers down past his hips and,0
These Harry Potter movies really suck.,0
"I hate Harry Potter, that daniel wotshisface needs a fucking slap...",0
This quiz sucks and Harry Potter sucks ok bye..,0
"I hate Harry Potter, it's retarted, gay and stupid and there's only one",0
"Is it just me, or does Harry Potter suck?...",0
"Always knows what I want, not guy crazy, hates Harry Potter..",0
I think I hate Harry Potter because it outshines much better reading mat,0
I hate Harry Potter.,0
"Not because I hate Harry Potter, but because I am the type of person tha",0
Harry Potter dragged Draco Malfoy ’ s trousers down past his hips and,0
These Harry Potter movies really suck.,0
"I hate Harry Potter, that daniel wotshisface needs a fucking slap...",0
This quiz sucks and Harry Potter sucks ok bye..,0
"I hate Harry Potter, it's retarted, gay and stupid and there's only one",0
"Is it just me, or does Harry Potter suck?...",0
"Always knows what I want, not guy crazy, hates Harry Potter..",0
I think I hate Harry Potter because it outshines much better reading mat,0
I hate Harry Potter.,0
"Not because I hate Harry Potter, but because I am the type of person tha",0
Harry Potter dragged Draco Malfoy ’ s trousers down past his hips and,0
These Harry Potter movies really suck.,0
"I hate Harry Potter, that daniel wotshisface needs a fucking slap...",0
This quiz sucks and Harry Potter sucks ok bye..,0
"I hate Harry Potter, it's retarted, gay and stupid and there's only one",0
"Is it just me, or does Harry Potter suck?...",0
"Always knows what I want, not guy crazy, hates Harry Potter..",0
I think I hate Harry Potter because it outshines much better reading mat,0
I hate Harry Potter.,0
"Not because I hate Harry Potter, but because I am the type of person tha",0
Harry Potter dragged Draco Malfoy ’ s trousers down past his hips and,0
These Harry Potter movies really suck.,0
"I hate Harry Potter, that daniel wotshisface needs a fucking slap...",0
This quiz sucks and Harry Potter sucks ok bye..,0
"I hate Harry Potter, it's retarted, gay and stupid and there's only one",0
"Is it just me, or does Harry Potter suck?...",0
"Always knows what I want, not guy crazy, hates Harry Potter..",0
I think I hate Harry Potter because it outshines much better reading mat,0
I hate Harry Potter.,0
"Not because I hate Harry Potter, but because I am the type of person tha",0
Harry Potter dragged Draco Malfoy ’ s trousers down past his hips and,0
These Harry Potter movies really suck.,0
"I hate Harry Potter, that daniel wotshisface needs a fucking slap...",0
This quiz sucks and Harry Potter sucks ok bye..,0
"I hate Harry Potter, it's retarted, gay and stupid and there's only one",0
"Is it just me, or does Harry Potter suck?...",0
"Always knows what I want, not guy crazy, hates Harry Potter..",0
I think I hate Harry Potter because it outshines much better reading mat,0
I hate Harry Potter.,0
"Not because I hate Harry Potter, but because I am the type of person tha",0
Harry Potter dragged Draco Malfoy ’ s trousers down past his hips and,0
These Harry Potter movies really suck.,0
"I hate Harry Potter, that daniel wotshisface needs a fucking slap...",0
This quiz sucks and Harry Potter sucks ok bye..,0
"I hate Harry Potter, it's retarted, gay and stupid and there's only one",0
"Is it just me, or does Harry Potter suck?...",0
"Always knows what I want, not guy crazy, hates Harry Potter..",0
I think I hate Harry Potter because it outshines much better reading mat,0
I hate Harry Potter.,0
"Not because I hate Harry Potter, but because I am the type of person tha",0
Harry Potter dragged Draco Malfoy ’ s trousers down past his hips and,0
These Harry Potter movies really suck.,0
"I hate Harry Potter, that daniel wotshisface needs a fucking slap...",0
This quiz sucks and Harry Potter sucks ok bye..,0
"I hate Harry Potter, it's retarted, gay and stupid and there's only one",0
"Is it just me, or does Harry Potter suck?...",0
"Always knows what I want, not guy crazy, hates Harry Potter..",0
I think I hate Harry Potter because it outshines much better reading mat,0
I hate Harry Potter.,0
"Not because I hate Harry Potter, but because I am the type of person tha",0
Harry Potter dragged Draco Malfoy ’ s trousers down past his hips and,0
These Harry Potter movies really suck.,0
"I hate Harry Potter, that daniel wotshisface needs a fucking slap...",0
This quiz sucks and Harry Potter sucks ok bye..,0
"I hate Harry Potter, it's retarted, gay and stupid and there's only one",0
"Is it just me, or does Harry Potter suck?...",0
"Always knows what I want, not guy crazy, hates Harry Potter..",0
I think I hate Harry Potter because it outshines much better reading mat,0
I hate Harry Potter.,0
"Not because I hate Harry Potter, but because I am the type of person tha",0
Harry Potter dragged Draco Malfoy ’ s trousers down past his hips and,0
These Harry Potter movies really suck.,0
"I hate Harry Potter, that daniel wotshisface needs a fucking slap...",0
This quiz sucks and Harry Potter sucks ok bye..,0
"I hate Harry Potter, it's retarted, gay and stupid and there's only one",0
"Is it just me, or does Harry Potter suck?...",0
"Always knows what I want, not guy crazy, hates Harry Potter..",0
I think I hate Harry Potter because it outshines much better reading mat,0
I hate Harry Potter.,0
"Not because I hate Harry Potter, but because I am the type of person tha",0
Harry Potter dragged Draco Malfoy ’ s trousers down past his hips and,0
These Harry Potter movies really suck.,0
"I hate Harry Potter, that daniel wotshisface needs a fucking slap...",0
This quiz sucks and Harry Potter sucks ok bye..,0
"I hate Harry Potter, it's retarted, gay and stupid and there's only one",0
"Is it just me, or does Harry Potter suck?...",0
"Always knows what I want, not guy crazy, hates Harry Potter..",0
I think I hate Harry Potter because it outshines much better reading mat,0
I hate Harry Potter.,0
"Not because I hate Harry Potter, but because I am the type of person tha",0
Harry Potter dragged Draco Malfoy ’ s trousers down past his hips and,0
These Harry Potter movies really suck.,0
"I hate Harry Potter, that daniel wotshisface needs a fucking slap...",0
This quiz sucks and Harry Potter sucks ok bye..,0
"I hate Harry Potter, it's retarted, gay and stupid and there's only one",0
"Is it just me, or does Harry Potter suck?...",0
"Always knows what I want, not guy crazy, hates Harry Potter..",0
I think I hate Harry Potter because it outshines much better reading mat,0
I hate Harry Potter.,0
"Not because I hate Harry Potter, but because I am the type of person tha",0
Harry Potter dragged Draco Malfoy ’ s trousers down past his hips and,0
These Harry Potter movies really suck.,0
"I hate Harry Potter, that daniel wotshisface needs a fucking slap...",0
This quiz sucks and Harry Potter sucks ok bye..,0
"I hate Harry Potter, it's retarted, gay and stupid and there's only one",0
"Is it just me, or does Harry Potter suck?...",0
"Always knows what I want, not guy crazy, hates Harry Potter..",0
I think I hate Harry Potter because it outshines much better reading mat,0
I hate Harry Potter.,0
"Not because I hate Harry Potter, but because I am the type of person tha",0
Harry Potter dragged Draco Malfoy ’ s trousers down past his hips and,0
These Harry Potter movies really suck.,0
"I hate Harry Potter, that daniel wotshisface needs a fucking slap...",0
This quiz sucks and Harry Potter sucks ok bye..,0
"I hate Harry Potter, it's retarted, gay and stupid and there's only one",0
"Is it just me, or does Harry Potter suck?...",0
"Always knows what I want, not guy crazy, hates Harry Potter..",0
I think I hate Harry Potter because it outshines much better reading mat,0
I hate Harry Potter.,0
"Not because I hate Harry Potter, but because I am the type of person tha",0
Harry Potter dragged Draco Malfoy ’ s trousers down past his hips and,0
These Harry Potter movies really suck.,0
"I hate Harry Potter, that daniel wotshisface needs a fucking slap...",0
This quiz sucks and Harry Potter sucks ok bye..,0
"I hate Harry Potter, it's retarted, gay and stupid and there's only one",0
"Is it just me, or does Harry Potter suck?...",0
"Always knows what I want, not guy crazy, hates Harry Potter..",0
I think I hate Harry Potter because it outshines much better reading mat,0
I hate Harry Potter.,0
"Not because I hate Harry Potter, but because I am the type of person tha",0
Harry Potter dragged Draco Malfoy ’ s trousers down past his hips and,0
These Harry Potter movies really suck.,0
"I hate Harry Potter, that daniel wotshisface needs a fucking slap...",0
This quiz sucks and Harry Potter sucks ok bye..,0
"I hate Harry Potter, it's retarted, gay and stupid and there's only one",0
"Is it just me, or does Harry Potter suck?...",0
"Always knows what I want, not guy crazy, hates Harry Potter..",0
I think I hate Harry Potter because it outshines much better reading mat,0
I hate Harry Potter.,0
"Not because I hate Harry Potter, but because I am the type of person tha",0
Harry Potter dragged Draco Malfoy ’ s trousers down past his hips and,0
These Harry Potter movies really suck.,0
"I hate Harry Potter, that daniel wotshisface needs a fucking slap...",0
This quiz sucks and Harry Potter sucks ok bye..,0
"I hate Harry Potter, it's retarted, gay and stupid and there's only one",0
"Is it just me, or does Harry Potter suck?...",0
"Always knows what I want, not guy crazy, hates Harry Potter..",0
I think I hate Harry Potter because it outshines much better reading mat,0
I hate Harry Potter.,0
"Not because I hate Harry Potter, but because I am the type of person tha",0
Harry Potter dragged Draco Malfoy ’ s trousers down past his hips and,0
These Harry Potter movies really suck.,0
"I hate Harry Potter, that daniel wotshisface needs a fucking slap...",0
This quiz sucks and Harry Potter sucks ok bye..,0
"I hate Harry Potter, it's retarted, gay and stupid and there's only one",0
"Is it just me, or does Harry Potter suck?...",0
"Always knows what I want, not guy crazy, hates Harry Potter..",0
I think I hate Harry Potter because it outshines much better reading mat,0
I hate Harry Potter.,0
"Not because I hate Harry Potter, but because I am the type of person tha",0
Harry Potter dragged Draco Malfoy ’ s trousers down past his hips and,0
These Harry Potter movies really suck.,0
"I hate Harry Potter, that daniel wotshisface needs a fucking slap...",0
This quiz sucks and Harry Potter sucks ok bye..,0
"I hate Harry Potter, it's retarted, gay and stupid and there's only one",0
"Is it just me, or does Harry Potter suck?...",0
"Always knows what I want, not guy crazy, hates Harry Potter..",0
I think I hate Harry Potter because it outshines much better reading mat,0
I hate Harry Potter.,0
"Not because I hate Harry Potter, but because I am the type of person tha",0
Harry Potter dragged Draco Malfoy ’ s trousers down past his hips and,0
These Harry Potter movies really suck.,0
"I hate Harry Potter, that daniel wotshisface needs a fucking slap...",0
This quiz sucks and Harry Potter sucks ok bye..,0
"I hate Harry Potter, it's retarted, gay and stupid and there's only one",0
"Is it just me, or does Harry Potter suck?...",0
"Always knows what I want, not guy crazy, hates Harry Potter..",0
I think I hate Harry Potter because it outshines much better reading mat,0
I hate Harry Potter.,0
"Not because I hate Harry Potter, but because I am the type of person tha",0
Harry Potter dragged Draco Malfoy ’ s trousers down past his hips and,0
These Harry Potter movies really suck.,0
"I hate Harry Potter, that daniel wotshisface needs a fucking slap...",0
This quiz sucks and Harry Potter sucks ok bye..,0
"I hate Harry Potter, it's retarted, gay and stupid and there's only one",0
"Is it just me, or does Harry Potter suck?...",0
"Always knows what I want, not guy crazy, hates Harry Potter..",0
I think I hate Harry Potter because it outshines much better reading mat,0
I hate Harry Potter.,0
"Not because I hate Harry Potter, but because I am the type of person tha",0
Harry Potter dragged Draco Malfoy ’ s trousers down past his hips and,0
These Harry Potter movies really suck.,0
"I hate Harry Potter, that daniel wotshisface needs a fucking slap...",0
This quiz sucks and Harry Potter sucks ok bye..,0
"I hate Harry Potter, it's retarted, gay and stupid and there's only one",0
"Is it just me, or does Harry Potter suck?...",0
"Always knows what I want, not guy crazy, hates Harry Potter..",0
I think I hate Harry Potter because it outshines much better reading mat,0
I hate Harry Potter.,0
"Not because I hate Harry Potter, but because I am the type of person tha",0
Harry Potter dragged Draco Malfoy ’ s trousers down past his hips and,0
These Harry Potter movies really suck.,0
"I hate Harry Potter, that daniel wotshisface needs a fucking slap...",0
This quiz sucks and Harry Potter sucks ok bye..,0
"I hate Harry Potter, it's retarted, gay and stupid and there's only one",0
"Is it just me, or does Harry Potter suck?...",0
"Always knows what I want, not guy crazy, hates Harry Potter..",0
I think I hate Harry Potter because it outshines much better reading mat,0
I hate Harry Potter.,0
"Not because I hate Harry Potter, but because I am the type of person tha",0
Harry Potter dragged Draco Malfoy ’ s trousers down past his hips and,0
These Harry Potter movies really suck.,0
"I hate Harry Potter, that daniel wotshisface needs a fucking slap...",0
This quiz sucks and Harry Potter sucks ok bye..,0
"I hate Harry Potter, it's retarted, gay and stupid and there's only one",0
"Is it just me, or does Harry Potter suck?...",0
"Always knows what I want, not guy crazy, hates Harry Potter..",0
I think I hate Harry Potter because it outshines much better reading mat,0
I hate Harry Potter.,0
"Not because I hate Harry Potter, but because I am the type of person tha",0
Harry Potter dragged Draco Malfoy ’ s trousers down past his hips and,0
These Harry Potter movies really suck.,0
"I hate Harry Potter, that daniel wotshisface needs a fucking slap...",0
This quiz sucks and Harry Potter sucks ok bye..,0
"I hate Harry Potter, it's retarted, gay and stupid and there's only one",0
"Is it just me, or does Harry Potter suck?...",0
"Always knows what I want, not guy crazy, hates Harry Potter..",0
I think I hate Harry Potter because it outshines much better reading mat,0
I hate Harry Potter.,0
"Not because I hate Harry Potter, but because I am the type of person tha",0
Harry Potter dragged Draco Malfoy ’ s trousers down past his hips and,0
These Harry Potter movies really suck.,0
"I hate Harry Potter, that daniel wotshisface needs a fucking slap...",0
This quiz sucks and Harry Potter sucks ok bye..,0
"I hate Harry Potter, it's retarted, gay and stupid and there's only one",0
"Is it just me, or does Harry Potter suck?...",0
"Always knows what I want, not guy crazy, hates Harry Potter..",0
I think I hate Harry Potter because it outshines much better reading mat,0
I hate Harry Potter.,0
"Not because I hate Harry Potter, but because I am the type of person tha",0
Harry Potter dragged Draco Malfoy ’ s trousers down past his hips and,0
These Harry Potter movies really suck.,0
"I hate Harry Potter, that daniel wotshisface needs a fucking slap...",0
This quiz sucks and Harry Potter sucks ok bye..,0
"I hate Harry Potter, it's retarted, gay and stupid and there's only one",0
"Is it just me, or does Harry Potter suck?...",0
"Always knows what I want, not guy crazy, hates Harry Potter..",0
I think I hate Harry Potter because it outshines much better reading mat,0
I hate Harry Potter.,0
"Not because I hate Harry Potter, but because I am the type of person tha",0
Harry Potter dragged Draco Malfoy ’ s trousers down past his hips and,0
These Harry Potter movies really suck.,0
"I hate Harry Potter, that daniel wotshisface needs a fucking slap...",0
This quiz sucks and Harry Potter sucks ok bye..,0
"I hate Harry Potter, it's retarted, gay and stupid and there's only one",0
"Is it just me, or does Harry Potter suck?...",0
"Always knows what I want, not guy crazy, hates Harry Potter..",0
I think I hate Harry Potter because it outshines much better reading mat,0
I hate Harry Potter.,0
"Not because I hate Harry Potter, but because I am the type of person tha",0
Harry Potter dragged Draco Malfoy ’ s trousers down past his hips and,0
These Harry Potter movies really suck.,0
"I hate Harry Potter, that daniel wotshisface needs a fucking slap...",0
This quiz sucks and Harry Potter sucks ok bye..,0
"I hate Harry Potter, it's retarted, gay and stupid and there's only one",0
"Is it just me, or does Harry Potter suck?...",0
"Always knows what I want, not guy crazy, hates Harry Potter..",0
I think I hate Harry Potter because it outshines much better reading mat,0
I hate Harry Potter.,0
"Not because I hate Harry Potter, but because I am the type of person tha",0
Harry Potter dragged Draco Malfoy ’ s trousers down past his hips and,0
These Harry Potter movies really suck.,0
"I hate Harry Potter, that daniel wotshisface needs a fucking slap...",0
This quiz sucks and Harry Potter sucks ok bye..,0
"I hate Harry Potter, it's retarted, gay and stupid and there's only one",0
"Is it just me, or does Harry Potter suck?...",0
"Always knows what I want, not guy crazy, hates Harry Potter..",0
I think I hate Harry Potter because it outshines much better reading mat,0
I hate Harry Potter.,0
"Not because I hate Harry Potter, but because I am the type of person tha",0
Harry Potter dragged Draco Malfoy ’ s trousers down past his hips and,0
These Harry Potter movies really suck.,0
"I hate Harry Potter, that daniel wotshisface needs a fucking slap...",0
This quiz sucks and Harry Potter sucks ok bye..,0
"I hate Harry Potter, it's retarted, gay and stupid and there's only one",0
"Is it just me, or does Harry Potter suck?...",0
"Always knows what I want, not guy crazy, hates Harry Potter..",0
I think I hate Harry Potter because it outshines much better reading mat,0
I hate Harry Potter.,0
"Not because I hate Harry Potter, but because I am the type of person tha",0
Harry Potter dragged Draco Malfoy ’ s trousers down past his hips and,0
These Harry Potter movies really suck.,0
"I hate Harry Potter, that daniel wotshisface needs a fucking slap...",0
This quiz sucks and Harry Potter sucks ok bye..,0
"I hate Harry Potter, it's retarted, gay and stupid and there's only one",0
"Is it just me, or does Harry Potter suck?...",0
"Always knows what I want, not guy crazy, hates Harry Potter..",0
I think I hate Harry Potter because it outshines much better reading mat,0
I hate Harry Potter.,0
"Not because I hate Harry Potter, but because I am the type of person tha",0
Harry Potter dragged Draco Malfoy ’ s trousers down past his hips and,0
These Harry Potter movies really suck.,0
"I hate Harry Potter, that daniel wotshisface needs a fucking slap...",0
This quiz sucks and Harry Potter sucks ok bye..,0
"I hate Harry Potter, it's retarted, gay and stupid and there's only one",0
"Is it just me, or does Harry Potter suck?...",0
"Always knows what I want, not guy crazy, hates Harry Potter..",0
I think I hate Harry Potter because it outshines much better reading mat,0
I hate Harry Potter.,0
"Not because I hate Harry Potter, but because I am the type of person tha",0
Harry Potter dragged Draco Malfoy ’ s trousers down past his hips and,0
These Harry Potter movies really suck.,0
"I hate Harry Potter, that daniel wotshisface needs a fucking slap...",0
This quiz sucks and Harry Potter sucks ok bye..,0
"I hate Harry Potter, it's retarted, gay and stupid and there's only one",0
"Is it just me, or does Harry Potter suck?...",0
"Always knows what I want, not guy crazy, hates Harry Potter..",0
I think I hate Harry Potter because it outshines much better reading mat,0
I hate Harry Potter.,0
"Not because I hate Harry Potter, but because I am the type of person tha",0
Harry Potter dragged Draco Malfoy ’ s trousers down past his hips and,0
These Harry Potter movies really suck.,0
"I hate Harry Potter, that daniel wotshisface needs a fucking slap...",0
This quiz sucks and Harry Potter sucks ok bye..,0
"I hate Harry Potter, it's retarted, gay and stupid and there's only one",0
"Is it just me, or does Harry Potter suck?...",0
"Always knows what I want, not guy crazy, hates Harry Potter..",0
I think I hate Harry Potter because it outshines much better reading mat,0
I hate Harry Potter.,0
"Not because I hate Harry Potter, but because I am the type of person tha",0
Harry Potter dragged Draco Malfoy ’ s trousers down past his hips and,0
These Harry Potter movies really suck.,0
"I hate Harry Potter, that daniel wotshisface needs a fucking slap...",0
This quiz sucks and Harry Potter sucks ok bye..,0
"I hate Harry Potter, it's retarted, gay and stupid and there's only one",0
"Is it just me, or does Harry Potter suck?...",0
"Always knows what I want, not guy crazy, hates Harry Potter..",0
I think I hate Harry Potter because it outshines much better reading mat,0
I hate Harry Potter.,0
"Not because I hate Harry Potter, but because I am the type of person tha",0
Harry Potter dragged Draco Malfoy ’ s trousers down past his hips and,0
These Harry Potter movies really suck.,0
"I hate Harry Potter, that daniel wotshisface needs a fucking slap...",0
This quiz sucks and Harry Potter sucks ok bye..,0
"I hate Harry Potter, it's retarted, gay and stupid and there's only one",0
"Is it just me, or does Harry Potter suck?...",0
"Always knows what I want, not guy crazy, hates Harry Potter..",0
I think I hate Harry Potter because it outshines much better reading mat,0
I hate Harry Potter.,0
"Not because I hate Harry Potter, but because I am the type of person tha",0
Harry Potter dragged Draco Malfoy ’ s trousers down past his hips and,0
These Harry Potter movies really suck.,0
"I hate Harry Potter, that daniel wotshisface needs a fucking slap...",0
This quiz sucks and Harry Potter sucks ok bye..,0
"I hate Harry Potter, it's retarted, gay and stupid and there's only one",0
"Is it just me, or does Harry Potter suck?...",0
"Always knows what I want, not guy crazy, hates Harry Potter..",0
I think I hate Harry Potter because it outshines much better reading mat,0
I hate Harry Potter.,0
"Not because I hate Harry Potter, but because I am the type of person tha",0
Harry Potter dragged Draco Malfoy ’ s trousers down past his hips and,0
These Harry Potter movies really suck.,0
"I hate Harry Potter, that daniel wotshisface needs a fucking slap...",0
This quiz sucks and Harry Potter sucks ok bye..,0
"I hate Harry Potter, it's retarted, gay and stupid and there's only one",0
"Is it just me, or does Harry Potter suck?...",0
"Always knows what I want, not guy crazy, hates Harry Potter..",0
I think I hate Harry Potter because it outshines much better reading mat,0
I hate Harry Potter.,0
"Not because I hate Harry Potter, but because I am the type of person tha",0
Harry Potter dragged Draco Malfoy ’ s trousers down past his hips and,0
These Harry Potter movies really suck.,0
"I hate Harry Potter, that daniel wotshisface needs a fucking slap...",0
This quiz sucks and Harry Potter sucks ok bye..,0
"I hate Harry Potter, it's retarted, gay and stupid and there's only one",0
"Is it just me, or does Harry Potter suck?...",0
"Always knows what I want, not guy crazy, hates Harry Potter..",0
I think I hate Harry Potter because it outshines much better reading mat,0
I hate Harry Potter.,0
"Not because I hate Harry Potter, but because I am the type of person tha",0
Harry Potter dragged Draco Malfoy ’ s trousers down past his hips and,0
These Harry Potter movies really suck.,0
"I hate Harry Potter, that daniel wotshisface needs a fucking slap...",0
This quiz sucks and Harry Potter sucks ok bye..,0
"I hate Harry Potter, it's retarted, gay and stupid and there's only one",0
"Is it just me, or does Harry Potter suck?...",0
"Always knows what I want, not guy crazy, hates Harry Potter..",0
I think I hate Harry Potter because it outshines much better reading mat,0
I hate Harry Potter.,0
"Not because I hate Harry Potter, but because I am the type of person tha",0
Harry Potter dragged Draco Malfoy ’ s trousers down past his hips and,0
These Harry Potter movies really suck.,0
"I hate Harry Potter, that daniel wotshisface needs a fucking slap...",0
This quiz sucks and Harry Potter sucks ok bye..,0
"I hate Harry Potter, it's retarted, gay and stupid and there's only one",0
"Is it just me, or does Harry Potter suck?...",0
"Always knows what I want, not guy crazy, hates Harry Potter..",0
I think I hate Harry Potter because it outshines much better reading mat,0
I hate Harry Potter.,0
"Not because I hate Harry Potter, but because I am the type of person tha",0
Harry Potter dragged Draco Malfoy ’ s trousers down past his hips and,0
These Harry Potter movies really suck.,0
"I hate Harry Potter, that daniel wotshisface needs a fucking slap...",0
""" Brokeback Mountain "" is tragic, but immensely well-executed, never fee",0
I am the only person in the world who thought Brokeback Mountain sucked.,0
Brokeback Mountain was one boring show … well at least they had super,0
But Brokeback Mountain is one of the most boring movies I have ever seen,0
I think RENT / Brokeback Mountain might be pretty awkward and awful toge,0
brokeback mountain sucks...,0
i hate brokeback mountain!!,0
Brokeback Mountain sucked..,0
Brokeback Mountain sucked.,0
"So, who else hates BrokeBack Mountain?..",0
We also went to see Brokeback Mountain which totally SUCKED!!!,0
brokeback mountain sucks..,0
I am the only person in the world who thought Brokeback Mountain sucked.,0
"But if Crash won the academy award, Brokeback Mountain must have sucked",0
brokeback mountain sucked everybody's mother's balls.,0
i hated brokeback mountain.,0
i love gay boys but i think brokeback mountain sucked..,0
Brokeback Mountain sucked.,0
"Like, for me, Brokeback Mountain sucked because I don't have the fill fo",0
i hated brokeback mountain..,0
Brokeback Mountain sucked Ass..,0
"and joan keeps telling me how brokeback mountain sucks so much, but ever",0
Brokeback mountain sucks balls....,0
Brokeback Mountain sucked.....,0
"I hated "" Brokeback Mountain "", and not because the main characters were",0
. Brokeback Mountain sucked!..,0
